time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,gmt_hour,weekday,session_bucket,vwap_dist_atr,vwap_ext_atr,reclaim_atr,f_price_ema200,f_atr_pct,f_rel_vol,f_disp,f_h1_bias
1757508300,1757522720,BUY,23743.07,23676.43,23809.71,23676.22,-1.0032,0.7428,-0.9731,VWAPX,9,3,London,-1.2912,2.3899,0.2088,-0.5916,96.0000,0.9602,0.5877,1
1757587500,1757598690,BUY,23622.37,23549.79,23694.95,23697.02,1.0285,0.9596,-0.2528,VWAPX,7,4,Frankfurt,0.1354,1.6925,1.6354,-2.4049,75.8000,3.1227,1.6710,-1
1757672100,1757673200,BUY,23772.87,23727.49,23818.25,23727.02,-1.0104,0.5101,-0.9883,VWAPX,7,5,Frankfurt,0.1767,1.6072,1.6767,2.7144,43.6000,6.4293,0.9872,1
1757957400,1758018327,BUY,23766.88,23658.89,23874.87,23658.23,-1.0061,0.2459,-0.9969,VWAPX,14,1,USOverlap,-0.3786,3.2729,1.1214,1.1555,76.4000,1.1039,1.1536,1
1758019502,1758019685,BUY,23643.58,23625.47,23661.69,23625.23,-1.0133,0.0000,-0.9580,VWAPX,7,2,Frankfurt,-1.2257,1.6259,0.2743,-3.5225,56.6000,2.9045,2.3588,1
1758112200,1758113121,BUY,23390.88,23350.70,23431.06,23350.53,-1.0042,0.0000,-0.9047,VWAPX,9,3,London,-1.1222,1.8859,0.3778,-4.5800,84.6000,1.2418,1.4029,-1
1758190500,1758196619,BUY,23588.18,23486.83,23689.53,23690.83,1.0128,0.9931,-0.1317,VWAPX,7,4,Frankfurt,0.9299,1.8110,2.4299,2.9328,71.8000,6.5961,2.6704,-1
1758294000,1758297692,BUY,23640.88,23596.78,23684.98,23685.53,1.0125,0.9671,-0.1213,VWAPX,12,5,Midday,-1.5172,2.4476,-0.0172,0.7748,78.4000,0.6425,0.6696,1
1758537000,1758537080,BUY,23496.18,23478.55,23513.81,23514.63,1.0465,0.9898,0.0000,VWAPX,7,1,Frankfurt,-1.2635,1.6180,0.2365,-5.0278,54.0000,4.9359,1.5036,1
1758622500,1758628000,BUY,23658.41,23593.51,23723.31,23723.91,1.0092,0.9938,-0.4083,VWAPX,7,2,Frankfurt,0.5712,1.6907,2.0712,2.4567,48.0000,6.2504,0.4342,-1
1758709800,1758709925,BUY,23531.96,23518.33,23545.59,23514.61,-1.2729,0.5613,-0.9795,VWAPX,7,3,Frankfurt,-1.2825,1.5442,0.2175,-2.7379,45.0000,4.3860,2.3694,-1
1758795300,1758795334,BUY,23558.76,23541.16,23576.36,23578.41,1.1165,0.8892,-0.3040,VWAPX,7,4,Frankfurt,-1.2954,1.6354,0.2046,-3.1452,55.8000,7.8460,4.2909,1
1758888902,1758898275,BUY,23638.06,23579.23,23696.89,23697.21,1.0054,0.9884,-0.5584,VWAPX,9,5,London,-0.3599,1.5967,1.1401,0.9523,89.4000,1.3309,1.0971,-1
1759156200,1759158780,BUY,23763.18,23739.44,23786.92,23736.63,-1.1184,0.9878,-0.9078,VWAPX,11,1,Midday,-1.2701,1.7449,0.2299,1.8533,68.0000,0.7211,1.3380,1
1759745700,1759747240,BUY,24412.98,24346.98,24478.98,24345.43,-1.0235,0.2341,-0.9780,VWAPX,7,1,Frankfurt,0.6788,1.6773,2.1788,2.3382,57.0000,4.3069,0.8451,1
1759833900,1759834899,BUY,24390.68,24355.48,24425.88,24355.33,-1.0043,0.1832,-0.9759,VWAPX,7,2,Frankfurt,-0.6493,1.5427,0.8507,-0.4097,71.8000,2.7749,0.8477,1
1760009400,1760012100,BUY,24646.38,24607.60,24685.16,24687.03,1.0482,0.9966,-0.5763,VWAPX,8,4,London,-0.6847,1.5000,0.8153,3.4335,85.6000,1.4118,0.7765,1
1760104800,1760119079,BUY,24615.78,24535.00,24696.56,24534.73,-1.0033,0.3856,-0.9885,VWAPX,11,5,Midday,-0.7019,2.7935,0.7981,0.3189,86.6000,0.6820,0.7993,1
1760364900,1760367997,BUY,24350.98,24302.89,24399.07,24302.43,-1.0096,0.0509,-0.9680,VWAPX,11,1,Midday,-1.3147,2.3832,0.1853,-3.9763,82.8000,2.0750,0.7114,-1
1760438700,1760440991,BUY,24128.98,24065.19,24192.77,24193.63,1.0135,0.9978,-0.2845,VWAPX,7,2,Frankfurt,-0.7195,1.5167,0.7805,-5.2238,97.6000,1.9862,1.4448,-1
1760529600,1760529733,BUY,24244.28,24222.83,24265.73,24265.93,1.0093,0.9627,-0.3893,VWAPX,9,3,London,-1.3486,1.5805,0.1514,-2.5305,86.8000,1.4638,1.1404,-1
1760609700,1760610683,BUY,24120.38,24087.91,24152.85,24084.03,-1.1195,0.6976,-0.9963,VWAPX,7,4,Frankfurt,-1.1339,2.0335,0.3661,-5.2483,39.8000,4.0024,4.0288,-1
1760697000,1760711108,BUY,23777.89,23679.08,23876.70,23877.54,1.0085,0.9984,-0.6512,VWAPX,7,5,Frankfurt,-0.1015,2.0034,1.3985,-8.5231,84.0000,2.8366,3.1755,-1
1760955300,1760965093,BUY,24080.88,24016.16,24145.60,24147.33,1.0267,0.9495,-0.6574,VWAPX,7,1,Frankfurt,0.6429,1.6901,2.1429,1.3365,27.4000,4.5883,0.4495,-1
1761046204,1761052090,BUY,24268.04,24233.47,24302.61,24232.69,-1.0226,0.1345,-0.9936,VWAPX,8,2,London,-0.9483,1.9100,0.5517,2.8900,39.8000,1.3817,1.0219,1
1761131701,1761132667,BUY,24269.40,24245.38,24293.42,24295.05,1.0679,0.9846,-0.8472,VWAPX,8,3,London,-1.3022,1.6774,0.1978,0.1132,64.4000,1.4648,1.6866,1
1761216301,1761217770,BUY,24128.80,24094.14,24163.46,24093.95,-1.0055,0.5958,-0.9766,VWAPX,7,4,Frankfurt,-1.2921,2.1087,0.2079,-2.8669,55.8000,1.9551,2.8509,-1
1761301800,1761301970,BUY,24244.00,24219.60,24268.40,24268.65,1.0102,0.9693,-0.1373,VWAPX,7,5,Frankfurt,-0.7751,1.5130,0.7249,1.1333,33.2000,2.9664,1.7798,1
1761563700,1761564932,BUY,24292.08,24264.90,24319.26,24264.53,-1.0136,0.6420,-0.9768,VWAPX,8,1,London,-1.2382,1.7847,0.2618,1.1157,66.8000,3.8799,1.4635,1
1761651900,1761653420,BUY,24244.48,24190.41,24298.55,24299.13,1.0107,0.9922,-0.0989,VWAPX,8,2,London,-0.4373,2.2375,1.0627,-1.1331,47.4000,1.9559,2.8043,1
1761830102,1761831679,BUY,24124.68,24074.06,24175.30,24073.33,-1.0144,0.2499,-0.9947,VWAPX,10,4,London,-1.1566,2.0944,0.3434,-2.4320,89.8000,0.8360,0.3179,-1
1761912000,1761914381,BUY,24048.98,24008.43,24089.53,24007.63,-1.0197,0.5586,-0.9951,VWAPX,9,5,London,-1.1381,2.1605,0.3619,-3.8584,61.4000,1.3416,0.5870,-1
1762164900,1762169397,BUY,24082.88,23969.15,24196.61,24197.33,1.0063,0.9975,-0.1103,VWAPX,7,1,Frankfurt,1.5805,2.8697,3.0805,0.0600,39.2000,3.5931,3.6357,-1
1762445701,1762446700,BUY,23955.50,23935.94,23975.06,23975.15,1.0046,0.9535,-0.7848,VWAPX,13,4,USOverlap,-1.4529,1.7899,0.0471,-1.1832,47.0000,1.2914,1.0419,1
1762771500,1762782509,BUY,23947.28,23858.55,24036.01,24036.73,1.0081,0.9067,-0.2767,VWAPX,7,1,Frankfurt,0.7796,1.5363,2.2796,4.0252,59.4000,2.2673,1.3267,-1
1762870501,1762875380,BUY,23985.44,23953.79,24017.09,24017.09,1.0000,0.9937,-0.6114,VWAPX,11,2,Midday,-0.8846,1.6059,0.6154,0.8978,49.6000,0.6834,0.7746,1
1762942500,1762943215,BUY,24291.24,24232.06,24350.42,24351.89,1.0248,0.9910,-0.0904,VWAPX,7,3,Frankfurt,0.5709,1.7269,2.0709,9.6474,29.6000,5.8763,1.7558,1
1763034300,1763037063,BUY,24338.04,24291.94,24384.14,24291.69,-1.0054,0.2744,-0.9837,VWAPX,8,4,London,-1.3700,2.2469,0.1300,1.2455,83.6000,1.5152,1.6211,1
1763374500,1763377362,BUY,23944.58,23874.97,24014.19,23874.03,-1.0135,0.0065,-0.9991,VWAPX,7,1,Frankfurt,0.8865,1.7711,2.3865,-2.2698,34.4000,4.4544,1.3618,-1
1763640000,1763641078,BUY,23338.70,23306.25,23371.15,23371.35,1.0062,0.9753,-0.3498,VWAPX,9,4,London,-1.2561,1.6465,0.2439,-0.4961,83.6000,1.2974,1.5318,-1
1763979300,1763983653,BUY,23326.08,23226.80,23425.36,23226.53,-1.0027,0.8406,-0.9926,VWAPX,7,1,Frankfurt,0.9674,2.0677,2.4674,3.1634,26.2000,4.8050,0.8062,1
1764156600,1764162000,BUY,23506.16,23443.63,23568.69,23568.81,1.0019,0.9539,-0.3654,VWAPX,8,3,London,-0.6817,1.9218,0.8183,2.3991,54.0000,1.7141,1.4778,1
1764238500,1764239222,BUY,23769.76,23708.50,23831.02,23831.91,1.0145,0.9982,-0.0547,VWAPX,7,4,Frankfurt,0.7905,1.7751,2.2905,9.0489,22.6000,5.9986,1.2396,1
1764591300,1764593215,BUY,23657.18,23568.38,23745.98,23567.63,-1.0084,0.0163,-0.9972,VWAPX,9,1,London,-0.5418,1.9887,0.9582,-1.7301,86.6000,1.3051,1.0820,1
1764756900,1764766208,BUY,23830.57,23762.25,23898.89,23761.22,-1.0151,0.3754,-0.9126,VWAPX,7,3,Frankfurt,1.0503,2.1707,2.5503,5.9551,40.2000,5.6238,2.8423,1
1765215900,1765216532,BUY,24046.78,24031.86,24061.70,24029.23,-1.1763,0.2983,-0.9082,VWAPX,14,1,USOverlap,-1.3341,1.6413,0.1659,2.1017,55.6000,1.4615,1.2616,1
1765534500,1765543450,BUY,24433.51,24366.52,24500.50,24365.16,-1.0203,0.8904,-0.9904,VWAPX,7,5,Frankfurt,0.7528,1.9727,2.2528,8.6363,43.4000,5.6926,1.3097,1
1765823400,1765828360,BUY,24283.08,24177.77,24388.39,24177.53,-1.0023,0.0000,-0.9928,VWAPX,15,1,USOverlap,0.2601,2.7807,1.7601,-0.0559,78.4000,1.2730,1.8400,1
1766150101,1766155834,BUY,24207.75,24173.44,24242.06,24242.90,1.0245,0.9953,-0.6368,VWAPX,10,5,London,-0.9338,1.5727,0.5662,2.2491,84.4000,1.1739,1.0671,1
1766398500,1766407125,BUY,24360.48,24308.30,24412.66,24307.93,-1.0071,0.5836,-0.9113,VWAPX,7,1,Frankfurt,0.7820,1.7220,2.2820,7.4436,19.6000,4.8349,1.9908,1
1766484900,1766503967,BUY,24354.73,24310.89,24398.57,24310.78,-1.0025,0.5372,-0.9979,VWAPX,7,2,Frankfurt,0.8261,1.8667,2.3261,4.7676,11.4000,5.0055,1.5119,1
1767004200,1767005164,BUY,24333.83,24308.58,24359.08,24307.18,-1.0554,0.4099,-0.9762,VWAPX,7,1,Frankfurt,-0.6636,1.2447,0.8364,-0.2746,75.4000,3.4843,3.8741,1
1767089700,1767095862,BUY,24394.03,24346.80,24441.26,24443.58,1.0491,0.9221,-0.7718,VWAPX,7,2,Frankfurt,0.6194,1.6883,2.1194,1.3337,37.6000,5.4927,2.2276,1
