time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,weekday,gmt_hour,session_bucket,comment
2024.07.12 12:45:02,2024.07.12 13:44:19,BUY,18582.18,18539.08,18625.28,18625.61,1.0078,0.9966,0.3376,XETRA,5,9,1,XETRA_L
2024.08.19 12:00:00,2024.08.19 14:29:38,BUY,18329.83,18296.51,18363.15,18363.38,1.0069,0.9768,0.9438,XETRA,1,9,1,XETRA_L
2024.08.26 12:00:00,2024.08.26 12:45:00,BUY,18602.78,18572.81,18632.75,18572.23,-1.0192,0.0817,0.9859,XETRA,1,9,1,XETRA_L
2024.09.02 12:15:01,2024.09.02 17:30:11,BUY,18891.78,18849.82,18933.74,18934.23,1.0117,0.9879,0.3706,XETRA,1,9,1,XETRA_L
2024.09.09 12:45:00,2024.09.09 15:05:19,SELL,18444.73,18487.50,18401.96,18401.28,1.0160,0.9926,0.3636,XETRA,1,9,1,XETRA_S
2024.09.10 11:45:00,2024.09.10 12:02:17,SELL,18443.73,18480.73,18406.73,18406.28,1.0123,0.9852,0.0149,XETRA,2,8,1,XETRA_S
2024.09.17 11:45:00,2024.09.17 12:38:30,BUY,18723.98,18691.02,18756.94,18757.43,1.0148,0.9845,0.5021,XETRA,2,8,1,XETRA_L
2024.09.24 12:45:00,2024.09.24 15:31:53,BUY,18972.58,18924.40,19020.76,18924.03,-1.0077,0.6113,0.9662,XETRA,2,9,1,XETRA_L
2024.10.08 12:00:00,2024.10.08 12:22:10,SELL,18958.58,19013.30,18903.86,19014.03,-1.0134,0.0000,0.9951,XETRA,2,9,1,XETRA_S
2024.10.09 12:00:00,2024.10.09 12:48:12,SELL,19055.38,19102.76,19008.00,19103.03,-1.0057,0.0000,0.9846,XETRA,3,9,1,XETRA_S
2024.11.20 12:15:00,2024.11.20 12:58:14,BUY,19170.33,19121.93,19218.73,19121.88,-1.0011,0.2180,0.9804,XETRA,3,9,1,XETRA_L
2024.11.21 12:15:00,2024.11.21 13:17:09,SELL,18981.98,19066.91,18897.05,19067.43,-1.0061,0.3244,0.9967,XETRA,4,9,1,XETRA_S
2024.11.25 11:45:01,2024.11.25 13:09:56,BUY,19423.83,19378.64,19469.02,19378.38,-1.0057,0.2777,0.9836,XETRA,1,8,1,XETRA_L
2024.12.19 11:45:00,2024.12.19 12:47:06,SELL,20076.38,20128.34,20024.42,20023.83,1.0113,0.9728,0.4898,XETRA,4,8,1,XETRA_S
2024.12.30 12:15:00,2024.12.30 14:42:06,BUY,19959.93,19921.15,19998.71,19920.48,-1.0174,0.4268,0.9658,XETRA,1,9,1,XETRA_L
