time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,gmt_hour,weekday,session_bucket,vwap_dist_atr,vwap_ext_atr,reclaim_atr,f_price_ema200,f_atr_pct,f_rel_vol,f_disp,f_h1_bias
1695809700,1695812653,BUY,15242.08,15200.22,15283.94,15284.18,1.0057,0.9983,-0.4001,VWAPX,7,3,Frankfurt,0.8594,1.7547,2.3594,-7.2477,29.6000,0.9827,0.1740,-1
1695899700,1695900301,BUY,15193.08,15156.78,15229.38,15156.53,-1.0069,0.0950,-0.9793,VWAPX,8,4,London,-0.9947,2.1004,0.5053,-3.3647,73.2000,0.6615,1.2393,-1
1696241700,1696248040,BUY,15444.28,15394.00,15494.56,15393.93,-1.0014,0.6136,-0.9815,VWAPX,7,1,Frankfurt,0.6566,1.6750,2.1566,4.3809,40.4000,0.2522,0.7589,1
1696350600,1696355496,BUY,15145.08,15076.96,15213.20,15076.73,-1.0034,0.3296,-0.9887,VWAPX,13,2,USOverlap,-0.7931,2.6512,0.7069,-3.6189,88.8000,0.9914,1.1722,-1
1696416300,1696424782,BUY,15023.18,14930.17,15116.19,15116.63,1.0047,0.9940,-0.2102,VWAPX,7,3,Frankfurt,0.8431,1.7460,2.3431,-4.4905,88.6000,0.4605,0.4193,-1
1696509000,1696511592,BUY,15057.98,15034.58,15081.38,15081.43,1.0021,0.9594,-0.7500,VWAPX,9,4,London,-1.1404,1.6334,0.3596,-2.6949,76.2000,0.0869,0.4066,-1
1696587300,1696597860,BUY,15135.58,15088.56,15182.60,15183.53,1.0198,0.9985,-0.4264,VWAPX,7,5,Frankfurt,1.0253,1.9747,2.5253,1.1744,14.0000,1.0346,0.9474,-1
1696847400,1696852440,BUY,15116.38,15063.96,15168.80,15168.83,1.0006,0.9815,-0.5637,VWAPX,7,1,Frankfurt,0.2345,1.7552,1.7345,-1.4996,48.4000,0.0845,0.3931,1
1697107500,1697107787,BUY,15495.28,15486.33,15504.23,15485.73,-1.0670,0.0503,-0.9553,VWAPX,7,4,Frankfurt,-1.0696,1.2667,0.4304,5.3958,43.6000,0.4706,0.5551,1
1697193000,1697197802,BUY,15377.48,15346.74,15408.22,15345.93,-1.0264,0.7954,-0.9938,VWAPX,7,5,Frankfurt,-0.2919,1.9572,1.2081,-2.1665,38.8000,0.3292,0.4155,1
1697452200,1697453037,BUY,15168.48,15142.86,15194.10,15141.93,-1.0363,0.6811,-0.9973,VWAPX,7,1,Frankfurt,-0.9011,1.8672,0.5989,-6.6338,50.8000,0.3940,0.4448,-1
1697537700,1697542756,BUY,15263.08,15197.93,15328.23,15197.53,-1.0061,0.3676,-0.9908,VWAPX,7,2,Frankfurt,1.1668,2.7852,2.6668,0.2089,37.6000,0.3068,0.4895,-1
1697634900,1697635275,BUY,15185.68,15170.41,15200.95,15170.13,-1.0183,0.3569,-0.9528,VWAPX,10,3,London,-1.4366,1.6619,0.0634,-1.8444,86.0000,0.2527,0.5744,-1
1697818500,1697819782,BUY,14843.48,14800.72,14886.24,14886.93,1.0161,0.9928,-0.0830,VWAPX,13,5,USOverlap,-0.9174,2.3486,0.5826,-6.8305,60.6000,1.0978,0.8907,-1
1698059700,1698064152,BUY,14733.68,14694.45,14772.91,14694.13,-1.0082,0.7507,-0.9827,VWAPX,8,1,London,-1.2722,2.5050,0.2278,-7.2973,64.0000,0.2323,0.4689,-1
1698145200,1698146522,BUY,14793.68,14756.80,14830.56,14755.13,-1.0453,0.0393,-0.9911,VWAPX,8,2,London,-0.7041,2.1530,0.7959,-1.6753,45.8000,0.4323,0.2846,-1
1698229800,1698230373,BUY,14865.38,14824.01,14906.75,14823.83,-1.0044,0.0000,-0.9802,VWAPX,7,3,Frankfurt,-0.0737,1.9055,1.4263,0.7316,41.6000,0.4598,0.5153,1
1698348600,1698354395,BUY,14673.58,14648.49,14698.67,14699.03,1.0143,0.9745,-0.8589,VWAPX,16,4,Late,-1.2530,1.6670,0.2470,-3.3535,91.6000,0.4241,0.7113,-1
1698419700,1698421064,BUY,14715.68,14679.31,14752.05,14752.13,1.0022,0.9747,-0.0151,VWAPX,12,5,Midday,-1.4033,2.4990,0.0967,-1.8940,60.8000,1.8515,0.9211,-1
1698660900,1698663632,BUY,14721.08,14690.20,14751.96,14752.20,1.0078,0.9981,-0.2121,VWAPX,7,1,Frankfurt,0.7683,1.7121,2.2683,-0.2895,8.6000,0.8107,0.4502,-1
1698750900,1698753483,BUY,14759.68,14714.88,14804.48,14805.13,1.0145,0.9922,-0.4364,VWAPX,8,2,London,0.6092,1.6508,2.1092,1.6304,31.0000,0.9429,0.9714,-1
1698920100,1698923816,BUY,15023.88,14995.46,15052.30,15052.33,1.0011,0.9659,-0.7231,VWAPX,7,4,Frankfurt,0.9263,1.7431,2.4263,15.9298,8.4000,0.9088,0.2612,1
1699006501,1699009659,BUY,15196.48,15180.76,15212.20,15180.73,-1.0019,0.9828,-0.9892,VWAPX,7,5,Frankfurt,0.2052,1.6693,1.7052,21.4004,4.2000,0.8696,0.5534,1
1699266600,1699267061,BUY,15190.18,15181.31,15199.05,15180.63,-1.0767,0.7272,-0.9639,VWAPX,7,1,Frankfurt,-1.3109,1.6271,0.1891,4.2756,33.8000,0.4913,0.2779,1
1699438500,1699439298,BUY,15107.48,15077.86,15137.10,15137.73,1.0213,0.9943,-0.1874,VWAPX,7,3,Frankfurt,0.3355,1.5491,1.8355,-1.6193,42.0000,0.8482,1.0695,-1
1699885800,1699888744,BUY,15264.78,15249.34,15280.22,15280.23,1.0006,0.9359,-0.4890,VWAPX,11,1,Midday,-1.3738,1.8603,0.1262,0.3604,72.4000,0.5519,0.4585,1
1700043300,1700044979,BUY,15663.68,15633.31,15694.05,15694.63,1.0191,0.9862,-0.1992,VWAPX,7,3,Frankfurt,0.4143,1.6681,1.9143,15.2864,44.0000,0.4154,0.2353,1
1700129700,1700148638,BUY,15823.38,15777.34,15869.42,15869.51,1.0020,0.9965,-0.6201,VWAPX,7,4,Frankfurt,0.9275,1.8491,2.4275,13.2703,49.4000,0.3670,0.4344,1
1700476200,1700480925,BUY,15905.48,15890.34,15920.62,15921.53,1.0601,0.9941,-0.5779,VWAPX,7,1,Frankfurt,-0.8055,1.7697,0.6945,4.7775,43.2000,0.3944,0.5844,1
1700561700,1700566295,BUY,15930.98,15909.38,15952.58,15953.43,1.0394,0.9931,-0.7245,VWAPX,7,2,Frankfurt,0.2505,1.5720,1.7505,3.7607,40.6000,0.5545,0.0982,1
1701084600,1701085107,BUY,16007.68,15995.96,16019.40,15995.13,-1.0708,0.0000,-0.9855,VWAPX,8,1,London,-1.0191,1.5617,0.4809,0.4612,73.2000,0.2911,0.2515,1
1701252900,1701255958,BUY,16067.38,16003.91,16130.85,16130.93,1.0013,0.9855,-0.4167,VWAPX,7,3,Frankfurt,1.5311,2.9078,3.0311,5.6834,74.2000,0.3583,0.5227,1
1701342000,1701342248,BUY,16181.78,16168.84,16194.72,16195.23,1.0394,0.9621,-0.1198,VWAPX,8,4,London,-1.1706,1.7542,0.3294,4.9483,79.0000,0.3408,0.0683,1
1701425700,1701428421,BUY,16306.78,16280.12,16333.44,16334.23,1.0296,0.9921,-0.8458,VWAPX,7,5,Frankfurt,0.2389,1.5053,1.7389,8.5411,69.0000,0.5252,0.8817,1
1701684900,1701685961,BUY,16419.98,16390.99,16448.97,16449.43,1.0159,0.9814,-0.2604,VWAPX,7,1,Frankfurt,0.6575,1.5684,2.1575,9.4059,46.8000,0.7831,0.3485,1
1701774000,1701777140,BUY,16436.98,16401.04,16472.92,16473.24,1.0089,0.9972,-0.1739,VWAPX,8,2,London,0.4243,1.7314,1.9243,3.7950,69.0000,0.1336,0.5808,1
1701946800,1701947124,BUY,16613.78,16599.63,16627.93,16628.23,1.0212,0.9505,-0.3428,VWAPX,8,4,London,-0.8444,1.5311,0.6556,3.0314,61.6000,0.3165,0.2092,1
1702030500,1702031686,BUY,16660.08,16639.47,16680.69,16680.73,1.0019,0.9534,-0.1237,VWAPX,7,5,Frankfurt,0.6080,1.5102,2.1080,4.7331,17.2000,0.5874,0.8215,1
1702392300,1702394609,BUY,16799.28,16762.51,16836.05,16836.73,1.0185,0.9913,-0.3685,VWAPX,11,2,Midday,-1.1570,3.0974,0.3430,1.1216,74.0000,3.4632,0.7920,1
1702462500,1702487722,BUY,16829.68,16804.58,16854.78,16803.98,-1.0239,0.8546,-0.9960,VWAPX,7,3,Frankfurt,0.2579,1.5650,1.7579,2.8514,50.8000,0.9001,0.1692,1
1702548900,1702551744,BUY,17004.98,16940.14,17069.82,16939.43,-1.0110,0.0378,-0.9955,VWAPX,7,4,Frankfurt,1.0739,2.8604,2.5739,9.9863,66.8000,0.6242,0.4897,1
1702911600,1702917155,BUY,16711.58,16685.21,16737.95,16685.03,-1.0068,0.2825,-0.9689,VWAPX,12,1,Midday,-0.5605,1.6202,0.9395,-3.6035,73.6000,2.6880,1.1344,-1
1703071800,1703086503,BUY,16747.18,16709.62,16784.74,16785.63,1.0237,0.9971,-0.2010,VWAPX,8,3,London,-1.2672,2.3740,0.2328,-0.4622,90.4000,0.2091,0.9326,1
1703240100,1703242768,BUY,16701.88,16672.97,16730.79,16672.33,-1.0221,0.6036,-0.9979,VWAPX,7,5,Frankfurt,0.7039,1.5788,2.2039,-0.9707,34.0000,1.1824,1.2508,-1
1703672100,1703672758,BUY,16742.98,16716.22,16769.74,16770.43,1.0258,0.9884,-0.4316,VWAPX,7,3,Frankfurt,-0.1458,1.7508,1.3542,0.3647,46.2000,0.6084,0.2135,1
1703758500,1703760196,BUY,16799.88,16784.00,16815.76,16782.83,-1.0737,0.3432,-0.9792,VWAPX,7,4,Frankfurt,0.2427,1.5040,1.7427,3.7926,15.0000,0.6454,0.7090,1
1704190500,1704191694,BUY,16873.08,16811.82,16934.34,16935.03,1.0113,0.9949,-0.2865,VWAPX,7,2,Frankfurt,0.6688,2.3682,2.1688,5.4727,81.6000,0.2996,0.3541,1
1704449700,1704452841,BUY,16528.98,16490.66,16567.30,16490.43,-1.0060,0.6641,-0.9799,VWAPX,7,5,Frankfurt,0.5168,1.5942,2.0168,-4.6631,60.8000,0.6185,0.5663,-1
1704708900,1704709362,BUY,16615.48,16581.06,16649.90,16649.93,1.0009,0.9718,-0.2193,VWAPX,7,1,Frankfurt,0.1272,1.6095,1.6272,1.6597,62.6000,0.6579,0.4142,-1
1704795300,1704796202,BUY,16725.38,16706.10,16744.66,16705.83,-1.0140,0.3345,-0.9621,VWAPX,7,2,Frankfurt,-0.3574,1.6071,1.1426,4.5317,34.8000,0.7875,0.7233,1
1704968100,1704972662,BUY,16810.08,16761.59,16858.57,16761.33,-1.0054,0.8301,-0.9847,VWAPX,7,4,Frankfurt,0.7649,2.0054,2.2649,5.8750,48.2000,0.5453,0.5699,1
1705317300,1705331061,BUY,16675.88,16631.21,16720.55,16631.03,-1.0040,0.5921,-0.9816,VWAPX,8,1,London,-1.0938,2.6496,0.4062,-1.3442,68.2000,0.2761,0.3323,1
1705664700,1705665463,BUY,16598.38,16584.72,16612.04,16612.83,1.0578,0.9846,-0.5527,VWAPX,8,5,London,-1.3020,1.5783,0.1980,2.2649,69.8000,0.3516,0.3797,1
1705920300,1705920923,BUY,16665.08,16654.06,16676.10,16653.13,-1.0844,0.4946,-0.9936,VWAPX,7,1,Frankfurt,-1.3049,1.6092,0.1951,3.5995,54.0000,0.2699,0.1645,1
1706008500,1706026873,BUY,16680.68,16647.64,16713.72,16647.13,-1.0154,0.8913,-0.9852,VWAPX,8,2,London,-0.7037,1.9312,0.7963,1.5089,71.2000,0.2744,0.2774,1
1706526900,1706527070,BUY,16900.58,16886.07,16915.09,16886.03,-1.0028,0.0310,-0.9338,VWAPX,8,1,London,-1.2498,2.0482,0.2502,0.3933,38.8000,0.3920,0.3027,1
1706610600,1706610728,BUY,16975.48,16960.72,16990.24,16990.93,1.0467,0.9112,-0.2405,VWAPX,7,2,Frankfurt,-0.5022,1.2531,0.9978,2.6587,47.6000,0.5729,0.6406,1
1706888700,1706892600,BUY,16974.98,16930.76,17019.20,16930.43,-1.0075,0.0000,-0.9848,VWAPX,12,5,Midday,-0.5884,2.7126,0.9116,1.6669,73.0000,1.3862,0.4933,1
1707128100,1707133121,BUY,16939.68,16903.90,16975.46,16903.13,-1.0215,0.2921,-0.9936,VWAPX,7,1,Frankfurt,0.6534,1.5853,2.1534,0.7228,41.4000,0.8468,0.3193,-1
1707218100,1707220944,BUY,16914.68,16883.58,16945.78,16883.13,-1.0145,0.2074,-0.9823,VWAPX,8,2,London,-1.0127,2.1366,0.4873,-0.8558,85.0000,0.2288,0.2060,1
1707309900,1707310303,BUY,16994.58,16980.27,17008.89,16979.03,-1.0867,0.0000,-0.9469,VWAPX,9,3,London,-1.1694,1.6151,0.3306,0.4853,70.0000,0.4049,0.6255,1
1707476400,1707495722,BUY,16976.98,16945.20,17008.76,16944.73,-1.0148,0.6529,-0.9833,VWAPX,8,5,London,0.2394,1.7155,1.7394,0.3141,44.4000,0.2963,0.2129,-1
1707732900,1707733859,BUY,16984.38,16964.96,17003.80,17003.83,1.0015,0.9501,-0.3888,VWAPX,7,1,Frankfurt,0.1619,1.5672,1.6619,1.8042,26.6000,0.2094,0.2090,-1
1707992100,1708033799,BUY,17050.48,16994.07,17106.89,17107.43,1.0096,0.9918,-0.7809,VWAPX,7,4,Frankfurt,1.1124,2.2217,2.6124,6.5553,62.8000,0.8384,0.2899,1
1708099200,1708100769,BUY,17144.68,17117.64,17171.72,17117.33,-1.0115,0.0055,-0.9930,VWAPX,13,5,USOverlap,-0.8152,2.1747,0.6848,5.3651,68.8000,0.9983,1.3810,1
1708337700,1708338279,BUY,17091.28,17064.90,17117.66,17064.03,-1.0330,0.0284,-0.9951,VWAPX,7,1,Frankfurt,0.6723,1.5572,2.1723,1.6484,27.2000,1.1073,0.5274,1
1709288100,1709288610,BUY,17829.58,17794.57,17864.59,17794.03,-1.0154,0.0129,-0.9869,VWAPX,7,5,Frankfurt,1.0427,1.9824,2.5427,14.8608,30.0000,1.0474,0.4749,1
1709560800,1709563223,BUY,17740.28,17713.74,17766.82,17767.23,1.0154,0.9778,-0.1714,VWAPX,11,1,Midday,-0.6458,2.1186,0.8542,0.7851,65.6000,0.3747,0.8683,1
1709720100,1709725203,BUY,17731.78,17701.84,17761.72,17762.23,1.0170,0.9836,-0.4192,VWAPX,7,3,Frankfurt,0.8162,1.5364,2.3162,1.2697,36.6000,0.6516,0.4430,1
1709894700,1709900518,BUY,17830.28,17805.74,17854.82,17855.73,1.0371,0.9963,-0.5522,VWAPX,7,5,Frankfurt,-0.5833,1.7585,0.9167,1.6438,66.8000,0.3635,0.3607,1
1710153001,1710153272,BUY,17755.28,17736.49,17774.07,17735.73,-1.0404,0.1304,-0.9872,VWAPX,7,1,Frankfurt,-0.3510,1.7927,1.1490,-3.9537,27.0000,0.9858,0.4636,-1
