time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,gmt_hour,weekday,session_bucket,or_high,or_low,or_width_atr,break_depth_atr,reclaim_atr,reclaim_gmt_hour,f_price_ema200,f_atr_pct,f_rel_vol,f_disp,f_h1_bias
1717689600,1717708174,BUY,18689.18,18615.98,18762.38,18615.63,-1.0048,0.0335,-0.9911,FORB,13,4,USOverlap,18779.68,18677.63,3.9997,2.1165,0.4527,12,2.9906,77.4000,1.1378,1.1954,1
1717758900,1717760141,BUY,18586.18,18569.56,18602.80,18569.43,-1.0078,0.2677,-0.9477,FORB,8,5,London,18654.43,18579.83,3.6879,0.2076,0.3139,8,-1.9172,53.0000,0.0893,0.2966,1
1718023500,1718026064,BUY,18391.98,18360.14,18423.82,18425.43,1.0506,0.9878,-0.3628,FORB,9,1,London,18482.03,18385.08,2.5763,0.3627,0.1834,9,-4.5076,98.0000,0.1352,0.1860,-1
1718104500,1718105966,BUY,18531.98,18497.78,18566.18,18497.43,-1.0102,0.2178,-0.9810,FORB,8,2,London,18555.43,18513.48,2.2267,0.5335,0.9820,8,0.0454,47.0000,0.3095,0.3716,-1
1718195400,1718196292,BUY,18449.68,18435.83,18463.53,18465.33,1.1300,0.9856,-0.9783,FORB,9,3,London,18510.33,18447.33,2.5899,0.1727,0.0966,9,-0.7270,68.8000,0.1848,0.2878,-1
1718641800,1718701212,BUY,18088.08,17976.64,18199.52,18200.08,1.0050,0.9961,-0.5523,FORB,13,1,USOverlap,18163.73,18074.53,3.3916,3.4221,0.5152,13,-3.9004,63.8000,1.9804,0.4943,-1
1718712900,1718797765,BUY,18157.78,18074.73,18240.83,18074.23,-1.0060,0.4871,-0.9940,FORB,9,2,London,18228.23,18132.23,3.0462,1.5247,0.8107,9,-0.3483,77.6000,0.1117,0.1904,-1
1718798400,1718805285,BUY,18085.78,18057.31,18114.25,18115.23,1.0344,0.9993,-0.3425,FORB,9,3,London,18157.23,18080.03,2.9446,0.5664,0.2193,8,-2.6424,64.2000,0.1207,0.1907,-1
1718970300,1718971111,BUY,18207.38,18174.31,18240.45,18174.14,-1.0051,0.0000,-0.9903,FORB,8,5,London,18252.83,18196.78,2.5975,0.7415,0.4912,8,0.9198,56.0000,0.0967,0.1854,1
1719314100,1719318613,BUY,18108.78,18074.73,18142.83,18143.23,1.0117,0.9824,-0.5169,FORB,8,2,London,18195.23,18086.23,3.8463,0.1059,0.7957,8,-3.8437,84.6000,0.0850,0.4940,1
