time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,weekday,gmt_hour,session_bucket,comment
2023.09.01 10:30:00,2023.09.01 10:36:35,BUY,15940.57,15912.70,15968.44,15968.45,1.0004,0.9997,0.1084,SWEEP,5,7,1,SWEEP_L
2023.09.05 12:00:00,2023.09.05 12:33:29,BUY,15765.08,15738.36,15791.80,15792.03,1.0088,0.9714,0.4511,SWEEP,2,9,2,SWEEP_L
2023.09.06 10:45:00,2023.09.06 10:51:38,BUY,15741.78,15710.17,15773.39,15709.73,-1.0138,0.0775,0.9822,SWEEP,3,7,1,SWEEP_L
2023.09.07 10:15:00,2023.09.07 10:54:10,BUY,15682.38,15646.60,15718.15,15718.83,1.0189,0.9909,0.3229,SWEEP,4,7,1,SWEEP_L
2023.09.08 10:15:00,2023.09.08 11:15:22,SELL,15743.93,15794.29,15693.57,15693.48,1.0018,0.9819,0.5471,SWEEP,5,7,1,SWEEP_S
2023.09.11 11:45:00,2023.09.11 11:55:00,SELL,15801.33,15824.23,15778.43,15777.88,1.0239,0.9802,0.1550,SWEEP,1,8,2,SWEEP_S
2023.09.13 10:45:00,2023.09.13 11:12:03,SELL,15699.03,15748.02,15650.04,15649.58,1.0094,0.9890,0.5012,SWEEP,3,7,1,SWEEP_S
2023.09.14 12:30:00,2023.09.14 13:48:29,BUY,15654.68,15622.95,15686.41,15686.93,1.0163,0.9848,0.8997,SWEEP,4,9,2,SWEEP_L
2023.09.18 10:45:00,2023.09.18 10:49:19,BUY,15851.68,15832.47,15870.89,15871.13,1.0123,0.9603,0.2368,SWEEP,1,7,1,SWEEP_L
2023.09.19 10:15:00,2023.09.19 13:12:27,BUY,15700.18,15656.00,15744.36,15744.63,1.0062,0.9836,0.1030,SWEEP,2,7,1,SWEEP_L
2023.09.20 10:15:00,2023.09.20 10:22:38,SELL,15711.23,15734.59,15687.87,15734.78,-1.0081,0.6528,0.9653,SWEEP,3,7,1,SWEEP_S
2023.09.21 10:45:00,2023.09.21 11:42:14,SELL,15669.83,15698.37,15641.29,15640.88,1.0143,0.9793,0.8426,SWEEP,4,7,1,SWEEP_S
2023.09.22 10:15:00,2023.09.25 11:37:34,BUY,15517.18,15443.89,15590.47,15443.83,-1.0008,0.9517,0.9817,SWEEP,5,7,1,SWEEP_L
2023.09.26 11:30:00,2023.09.26 12:45:01,BUY,15338.28,15318.34,15358.22,15317.73,-1.0306,0.8751,0.9804,SWEEP,2,8,2,SWEEP_L
2023.09.27 12:15:00,2023.09.27 12:21:46,SELL,15261.33,15275.60,15247.06,15246.88,1.0124,0.9423,0.1787,SWEEP,3,9,2,SWEEP_S
2023.09.28 10:15:00,2023.09.28 10:55:04,BUY,15226.08,15200.54,15251.62,15200.51,-1.0013,0.9574,0.9927,SWEEP,4,7,1,SWEEP_L
2023.09.29 10:15:00,2023.09.29 10:15:57,SELL,15394.33,15406.43,15382.23,15406.46,-1.0023,0.1198,0.9849,SWEEP,5,7,1,SWEEP_S
2023.10.02 10:45:00,2023.10.02 11:58:15,SELL,15441.93,15482.20,15401.66,15401.48,1.0045,0.9797,0.2372,SWEEP,1,7,1,SWEEP_S
2023.10.03 10:45:00,2023.10.03 11:04:41,SELL,15208.83,15226.88,15190.78,15227.11,-1.0126,0.9112,0.9987,SWEEP,2,7,1,SWEEP_S
2023.10.04 10:15:00,2023.10.04 10:33:21,BUY,15011.18,14956.39,15065.97,14955.63,-1.0139,0.2272,0.9956,SWEEP,3,7,1,SWEEP_L
2023.10.06 10:15:00,2023.10.06 10:17:37,SELL,15134.03,15140.31,15127.76,15140.58,-1.0438,0.5498,0.8845,SWEEP,5,7,1,SWEEP_S
2023.10.09 11:15:00,2023.10.09 11:27:40,BUY,15126.38,15103.69,15149.07,15102.83,-1.0379,0.2843,0.9939,SWEEP,1,8,2,SWEEP_L
2023.10.11 10:15:00,2023.10.11 10:30:31,BUY,15382.18,15353.41,15410.95,15411.63,1.0238,0.9890,0.2277,SWEEP,3,7,1,SWEEP_L
2023.10.12 11:00:00,2023.10.12 11:18:56,BUY,15500.28,15480.10,15520.46,15520.73,1.0133,0.9638,0.4732,SWEEP,4,8,2,SWEEP_L
2023.10.13 10:30:00,2023.10.13 11:50:02,BUY,15377.48,15346.74,15408.22,15345.93,-1.0263,0.7953,0.9937,SWEEP,5,7,1,SWEEP_L
2023.10.16 10:15:00,2023.10.16 10:40:41,SELL,15192.93,15237.15,15148.71,15147.48,1.0277,0.9825,0.1707,SWEEP,1,7,1,SWEEP_S
