time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,weekday,gmt_hour,session_bucket,comment
2024.05.17 09:00:00,2024.05.17 10:01:44,BUY,18697.68,18677.73,18717.63,18718.13,1.0249,0.9748,0.5388,EXHREJ,5,6,0,EXHREJ_L
2024.05.21 10:45:00,2024.05.21 11:07:40,BUY,18754.18,18717.46,18790.90,18717.43,-1.0008,0.0000,0.9954,EXHREJ,2,7,1,EXHREJ_L
2024.05.24 09:30:00,2024.05.24 09:51:37,BUY,18570.48,18544.21,18596.75,18544.13,-1.0029,0.0171,0.9648,EXHREJ,5,6,0,EXHREJ_L
2024.06.10 10:15:00,2024.06.10 12:24:17,BUY,18444.98,18378.60,18511.36,18378.43,-1.0026,0.5491,0.9273,EXHREJ,1,7,1,EXHREJ_L
2024.06.11 10:45:00,2024.06.11 11:39:23,SELL,18535.43,18570.66,18500.20,18499.98,1.0062,0.9495,0.1575,EXHREJ,2,7,1,EXHREJ_S
2024.06.20 10:45:00,2024.06.20 15:42:04,SELL,18185.23,18231.71,18138.75,18137.78,1.0208,0.9993,0.7863,EXHREJ,4,7,1,EXHREJ_S
2024.07.11 09:15:00,2024.07.11 09:28:53,SELL,18465.73,18484.60,18446.86,18485.28,-1.0362,0.1829,0.9858,EXHREJ,4,6,0,EXHREJ_S
2024.07.12 10:15:00,2024.07.12 11:25:39,SELL,18564.13,18604.73,18523.53,18604.84,-1.0027,0.7820,0.9874,EXHREJ,5,7,1,EXHREJ_S
2024.08.12 09:45:00,2024.08.12 10:10:12,SELL,17769.18,17822.64,17715.72,17823.63,-1.0184,0.0290,0.9997,EXHREJ,1,6,0,EXHREJ_S
2024.08.14 09:15:00,2024.08.14 10:26:34,SELL,17861.28,17896.93,17825.63,17897.73,-1.0224,0.0435,0.9943,EXHREJ,3,6,0,EXHREJ_S
2024.08.22 11:00:00,2024.08.22 16:32:33,SELL,18480.58,18536.23,18424.93,18537.03,-1.0144,0.0279,0.9964,EXHREJ,4,8,2,EXHREJ_S
2024.08.27 10:00:00,2024.08.27 11:01:01,SELL,18648.23,18670.56,18625.90,18670.78,-1.0100,0.9159,0.9204,EXHREJ,2,7,1,EXHREJ_S
2024.09.03 08:30:00,2024.09.03 10:00:05,SELL,18956.48,18977.98,18934.98,18979.13,-1.0533,0.9464,0.9905,EXHREJ,2,5,0,EXHREJ_S
2024.09.18 21:15:00,2024.09.19 12:02:35,SELL,18798.43,18933.97,18662.89,18934.02,-1.0004,0.3943,0.9964,EXHREJ,3,18,6,EXHREJ_S
2024.12.09 10:45:00,2024.12.09 12:24:58,SELL,20433.98,20509.76,20358.20,20357.43,1.0102,0.9970,0.1247,EXHREJ,1,7,1,EXHREJ_S
2024.12.12 11:00:00,2024.12.12 15:30:05,SELL,20442.08,20476.34,20407.82,20476.63,-1.0086,0.9356,0.7575,EXHREJ,4,8,2,EXHREJ_S
2024.12.19 17:15:00,2024.12.19 19:17:10,BUY,20037.33,19984.40,20090.27,19983.88,-1.0097,0.0000,0.9757,EXHREJ,4,14,5,EXHREJ_L
